B10,서울특별시교육청,7091369,서울개원초등학교
B10,서울특별시교육청,7091370,서울개일초등학교
B10,서울특별시교육청,7091371,서울개포초등학교
B10,서울특별시교육청,7081424,서울개화초등학교
B10,서울특별시교육청,7130110,서울거여초등학교
B10,서울특별시교육청,7130111,서울거원초등학교
B10,서울특별시교육청,7134078,서울경동초등학교
B10,서울특별시교육청,7134079,서울경수초등학교
B10,서울특별시교육청,7010561,서울경운학교
B10,서울특별시교육청,7081425,서울경인초등학교
B10,서울특별시교육청,7134080,서울경일초등학교
B10,서울특별시교육청,7081426,서울계남초등학교
B10,서울특별시교육청,7051112,서울계상초등학교
B10,서울특별시교육청,7130112,서울고덕초등학교
B10,서울특별시교육청,7010083,서울고등학교
B10,서울특별시교육청,7130113,서울고명초등학교
B10,서울특별시교육청,7041104,서울고산초등학교
B10,서울특별시교육청,7041105,서울고원초등학교
B10,서울특별시교육청,7031113,서울고은초등학교
B10,서울특별시교육청,7130114,서울고일초등학교
B10,서울특별시교육청,7041106,서울고척초등학교
B10,서울특별시교육청,7130264,서울고현초등학교
B10,서울특별시교육청,7031114,서울공덕초등학교
B10,서울특별시교육청,7051113,서울공릉초등학교
B10,서울특별시교육청,7010278,서울공업고등학교
B10,서울특별시교육청,7010906,서울공연예술고등학교
B10,서울특별시교육청,7051114,서울공연초등학교
B10,서울특별시교육청,7081427,서울공진초등학교
B10,서울특별시교육청,7081428,서울공항초등학교
B10,서울특별시교육청,7010084,서울과학고등학교
B10,서울특별시교육청,7010739,서울관광고등학교
B10,서울특별시교육청,7132081,서울관악초등학교
B10,서울특별시교육청,7134081,서울광남초등학교
B10,서울특별시교육청,7134082,서울광장초등학교
B10,서울특별시교육청,7134083,서울광진초등학교
B10,서울특별시교육청,7010519,서울광진학교
B10,서울특별시교육청,7061057,서울광희초등학교
B10,서울특별시교육청,7061058,서울교동초등학교
B10,서울특별시교육청,7134084,서울구남초등학교
B10,서울특별시교육청,7041107,서울구로남초등학교
B10,서울특별시교육청,7041108,서울구로초등학교
B10,서울특별시교육청,7091372,서울구룡초등학교
B10,서울특별시교육청,7031115,서울구산초등학교
B10,서울특별시교육청,7132082,서울구암초등학교
B10,서울특별시교육청,7134085,서울구의초등학교
B10,서울특별시교육청,7041109,서울구일초등학교
B10,서울특별시교육청,7031116,서울구현초등학교
B10,서울특별시교육청,7010817,서울국제고등학교
B10,서울특별시교육청,7021082,서울군자초등학교
B10,서울특별시교육청,7041260,서울금나래초등학교
B10,서울특별시교육청,7041110,서울금동초등학교
B10,서울특별시교육청,7134086,서울금북초등학교
B10,서울특별시교육청,7041111,서울금산초등학교
B10,서울특별시교육청,7061059,서울금양초등학교
B10,서울특별시교육청,7134087,서울금옥초등학교
B10,서울특별시교육청,7010964,서울금융고등학교
B10,서울특별시교육청,7041112,서울금천초등학교
B10,서울특별시교육청,7134088,서울금호초등학교
B10,서울특별시교육청,7031117,서울금화초등학교
B10,서울특별시교육청,7130115,서울길동초등학교
B10,서울특별시교육청,7121299,서울길원초등학교
B10,서울특별시교육청,7121300,서울길음초등학교
B10,서울특별시교육청,7011483,서울나래학교
B10,서울특별시교육청,7132083,서울난곡초등학교
B10,서울특별시교육청,7132084,서울난우초등학교
B10,서울특별시교육청,7132085,서울난향초등학교
B10,서울특별시교육청,7081429,서울남명초등학교
B10,서울특별시교육청,7132086,서울남부초등학교
B10,서울특별시교육청,7132087,서울남사초등학교
B10,서울특별시교육청,7061060,서울남산초등학교
B10,서울특별시교육청,7132088,서울남성초등학교
B10,서울특별시교육청,7061061,서울남정초등학교
B10,서울특별시교육청,7130116,서울남천초등학교
B10,서울특별시교육청,7081430,서울내발산초등학교
B10,서울특별시교육청,7132089,서울노량진초등학교
B10,서울특별시교육청,7051115,서울노원초등학교
B10,서울특별시교육청,7051116,서울노일초등학교
B10,서울특별시교육청,7031118,서울녹번초등학교
B10,서울특별시교육청,7051117,서울녹천초등학교
B10,서울특별시교육청,7091373,서울논현초등학교
B10,서울특별시교육청,7051118,서울누원초등학교
B10,서울특별시교육청,7011320,서울다솜관광고등학교
B10,서울특별시교육청,7011309,서울다원학교
B10,서울특별시교육청,7021083,서울답십리초등학교
B10,서울특별시교육청,7132090,서울당곡초등학교
B10,서울특별시교육청,7041113,서울당산초등학교
B10,서울특별시교육청,7041114,서울당서초등학교
B10,서울특별시교육청,7041115,서울당중초등학교
B10,서울특별시교육청,7051119,서울당현초등학교
B10,서울특별시교육청,7091374,서울대곡초등학교
B10,서울특별시교육청,7041116,서울대길초등학교
B10,서울특별시교육청,7091375,서울대도초등학교
B10,서울특별시교육청,7041117,서울대동초등학교
B10,서울특별시교육청,7132091,서울대림초등학교
B10,서울특별시교육청,7130117,서울대명초등학교
B10,서울특별시교육청,7091376,서울대모초등학교
B10,서울특별시교육청,7041118,서울대방초등학교
B10,서울특별시교육청,7031119,서울대신초등학교
B10,서울특별시교육청,7041119,서울대영초등학교
B10,서울특별시교육청,7091377,서울대왕초등학교
B10,서울특별시교육청,7031120,서울대은초등학교
B10,서울특별시교육청,7031121,서울대조초등학교
B10,서울특별시교육청,7091378,서울대진초등학교
B10,서울특별시교육청,7091379,서울대청초등학교
B10,서울특별시교육청,7091380,서울대치초등학교
B10,서울특별시교육청,7091381,서울대현초등학교
B10,서울특별시교육청,7061062,서울덕수초등학교
B10,서울특별시교육청,7051120,서울덕암초등학교
B10,서울특별시교육청,7041120,서울덕의초등학교
B10,서울특별시교육청,7091382,서울도곡초등학교
B10,서울특별시교육청,7041121,서울도림초등학교
B10,서울특별시교육청,7051121,서울도봉초등학교
B10,서울특별시교육청,7091383,서울도성초등학교
B10,서울특별시교육청,7011484,서울도솔학교
B10,서울특별시교육청,7011180,서울도시과학기술고등학교
B10,서울특별시교육청,7041122,서울도신초등학교
B10,서울특별시교육청,7061063,서울독립문초등학교
B10,서울특별시교육청,7041123,서울독산초등학교
B10,서울특별시교육청,7010840,서울독일학교
B10,서울특별시교육청,7121301,서울돈암초등학교
B10,서울특별시교육청,7031122,서울동교초등학교
B10,서울특별시교육청,7011539,서울동구고등학교
B10,서울특별시교육청,7041124,서울동구로초등학교
B10,서울특별시교육청,7021084,서울동답초등학교
B10,서울특별시교육청,7134089,서울동명초등학교
B10,서울특별시교육청,7011494,서울동산고등학교
B10,서울특별시교육청,7121302,서울동신초등학교
B10,서울특별시교육청,7021085,서울동원초등학교
B10,서울특별시교육청,7134090,서울동의초등학교
B10,서울특별시교육청,7051122,서울동일초등학교
